month,moneyNeeded,promoted,moneyCollected,daysSpent,daysRequired,category,coverage
7,547000,True,531599,12,9,Military,226981
9,356000,True,363432,22,7,Humanitarian,153850
9,360000,True,356532,26,23,Humanitarian,259139
8,109000,True,105406,30,11,Other,434503
6,694000,True,811503,31,13,Humanitarian,10000
10,10000,True,23120,10,12,Military,6400
6,878000,True,1019187,25,28,Medicine,194024
10,211000,False,102163,30,7,Medicine,489558
7,205000,False,75807,2,26,Medicine,10000
12,395000,True,321800,14,24,Military,10000
12,960000,False,723225,7,12,Other,10000
12,821000,False,173135,4,4,Military,6419
8,486000,False,324169,25,16,Other,10000
6,277000,True,227799,27,21,Military,449751
8,987000,True,888355,7,20,Medicine,10000
1,346000,True,385443,12,18,Other,389747
9,118000,True,167695,20,25,Military,10000
3,667000,True,622056,30,26,Medicine,10000
3,734000,True,769629,8,12,Military,236337
9,333000,False,293691,20,1,Other,127675
8,837000,True,691380,4,17,Humanitarian,7918
9,159000,False,76547,29,17,Humanitarian,10000
1,119000,True,120050,21,5,Military,373594
11,252000,True,298264,23,28,Military,10000
8,34000,True,32538,13,19,Humanitarian,10000
6,520000,False,196869,14,18,Humanitarian,294460
10,303000,True,250315,19,4,Humanitarian,10000
12,7000,True,7092,25,3,Military,389140
1,585000,False,277228,20,20,Other,371092
6,985000,True,1111388,30,31,Humanitarian,215184
9,820000,False,34123,8,18,Medicine,2366208
1,215000,True,187406,3,1,Medicine,10000
4,255000,True,277353,3,5,Military,421590
2,118000,False,113026,20,5,Humanitarian,10000
11,387000,True,418244,18,20,Military,3795512
1,50000,False,5762,22,18,Humanitarian,237297
12,992000,True,1122853,4,29,Other,8814
6,450000,True,532803,29,11,Humanitarian,4048322
3,311000,True,281137,18,25,Medicine,10000
12,50000,True,49299,4,19,Military,10000
12,323000,False,27513,19,2,Military,10000
5,903000,True,787140,9,8,Humanitarian,7486
10,52000,True,72494,7,10,Military,140052
7,595000,True,600863,15,5,Other,10000
4,959000,True,939883,29,12,Medicine,10000
2,396000,True,465761,27,2,Other,10000
8,657000,True,556710,22,10,Humanitarian,332106
4,196000,True,198000,6,31,Medicine,10000
1,189000,False,49398,29,20,Military,497384
11,328000,False,45316,6,28,Medicine,314767
12,236000,True,268848,30,27,Medicine,249501
8,104000,True,122788,23,29,Other,10000
3,962000,True,1038175,12,17,Medicine,157932
6,464000,False,7176,19,7,Humanitarian,10000
8,2000,False,131,25,21,Other,465488
8,57000,True,65803,14,11,Other,10000
3,291000,False,141906,2,31,Other,10000
2,48000,False,37536,6,18,Humanitarian,10000
6,159000,True,129113,3,16,Other,458139
3,941000,False,815460,18,19,Humanitarian,10000
9,53000,False,20088,31,27,Medicine,10000
7,260000,False,15602,1,15,Humanitarian,2289
11,539000,True,620949,14,17,Military,10000
12,927000,True,744284,11,30,Other,464224
1,388000,True,440129,7,14,Other,10000
7,275000,True,322903,2,27,Medicine,10000
5,122000,True,143388,22,27,Medicine,10000
9,340000,True,390532,27,15,Medicine,128329
1,300000,True,357459,9,25,Military,245770
3,823000,True,858969,14,15,Military,293489
6,391000,False,4026,8,25,Military,378242
6,414000,True,412028,19,26,Humanitarian,109879
11,204000,True,174424,18,5,Humanitarian,6375
9,484000,True,547074,8,13,Military,8332326
7,291000,True,320617,16,27,Other,10000
8,919000,False,82908,17,5,Medicine,8080
8,708000,True,578412,6,9,Military,228746
2,44000,True,36310,21,21,Humanitarian,346916
2,418000,False,406424,25,14,Humanitarian,10000
2,545000,False,167691,8,27,Other,176667
3,837000,True,727289,9,4,Medicine,10000
12,414000,True,425022,24,13,Humanitarian,10000
10,792000,True,858142,15,14,Humanitarian,6374959
6,909000,True,1075907,20,20,Other,2109
9,652000,True,667736,5,18,Other,10000
12,525000,False,103793,23,6,Other,7666
8,375000,True,408235,7,20,Medicine,202093
1,867000,True,1037200,17,23,Humanitarian,300706
7,28000,True,22893,22,21,Humanitarian,5080640
1,440000,True,521122,23,18,Medicine,10000
3,6000,True,4918,31,3,Humanitarian,4898
2,196000,True,196768,7,3,Military,461186
12,109000,True,104050,2,5,Military,3744
2,908000,False,617348,23,11,Military,10000
2,549000,True,650338,15,6,Humanitarian,387886
6,231000,False,112399,8,12,Other,314737
3,857000,True,872253,6,7,Military,10000
6,212000,False,40655,2,18,Military,10000
5,316000,True,328827,22,23,Other,447687
7,551000,True,446323,19,22,Medicine,221134
2,643000,False,560992,27,3,Humanitarian,10000
4,99000,True,91908,6,6,Medicine,178533
7,103000,True,97730,27,22,Medicine,365717
7,557000,True,569703,18,13,Medicine,10000
4,116000,True,162209,23,24,Military,225471
7,438000,False,176811,21,27,Medicine,10000
6,241000,True,222349,24,4,Other,10000
8,135000,False,95020,15,21,Military,476824
1,935000,True,765498,21,16,Medicine,10000
4,839000,True,747260,15,17,Medicine,10000
10,299000,False,265153,1,27,Humanitarian,215961
2,854000,False,275863,4,15,Military,121638
4,470000,False,304002,27,30,Other,173643
10,216000,True,249379,2,27,Medicine,10000
7,963000,True,1149343,9,22,Other,175159
1,568000,False,448117,16,6,Humanitarian,10000
5,215000,True,199882,1,5,Other,10000
11,848000,False,227419,19,8,Military,10000
9,17000,False,8040,22,7,Other,10000
3,284000,False,253720,30,18,Military,10000
9,368000,False,290604,27,31,Humanitarian,10000
5,563000,True,632323,7,9,Medicine,10000
2,537000,True,429705,30,25,Medicine,256298
4,635000,True,644698,28,5,Humanitarian,10000
2,782000,False,742064,31,21,Military,4382
10,486000,True,550424,24,12,Humanitarian,10000
11,779000,True,736823,8,6,Medicine,368085
8,416000,True,498689,15,30,Military,10000
9,544000,True,561396,10,11,Military,304137
6,189000,True,160859,27,27,Medicine,10000
8,407000,True,357358,26,22,Humanitarian,436994
11,130000,False,111180,17,28,Humanitarian,10000
11,494000,True,578140,15,18,Military,344674
2,297000,True,327741,22,15,Military,127824
12,364000,False,333071,22,8,Medicine,10000
9,641000,True,676063,9,10,Military,10000
11,875000,True,867826,28,8,Other,765381
5,472000,True,513190,25,30,Military,277313
3,537000,False,243211,31,5,Humanitarian,255247
4,753000,False,416083,13,17,Medicine,10000
4,857000,True,827026,1,13,Medicine,263157
7,684000,True,742923,27,15,Other,277845
2,233000,False,27780,31,13,Medicine,10000
3,656000,True,537300,5,25,Humanitarian,10000
5,811000,True,886575,28,18,Medicine,10000
6,262000,False,66807,6,15,Other,491111
4,355000,False,187364,13,15,Humanitarian,10000
3,746000,True,723564,20,31,Medicine,323783
4,346000,False,105918,4,23,Military,10000
11,651000,False,138020,7,16,Other,10000
1,703000,False,504357,10,28,Medicine,180622
3,516000,True,545283,16,30,Humanitarian,423869
8,80000,False,52831,25,24,Other,484109
2,692000,False,70250,2,4,Medicine,534
6,516000,False,150003,9,25,Medicine,483476
3,821000,True,668968,20,21,Other,10000
6,398000,True,466856,8,31,Other,277988
1,148000,True,148624,10,14,Military,136327
4,779000,False,105581,3,13,Humanitarian,10000
3,760000,False,142746,14,11,Military,213698
12,806000,True,903615,22,21,Medicine,304328
2,713000,True,836705,12,13,Military,6330792
3,982000,False,460591,29,30,Medicine,1007
4,828000,True,870654,19,23,Military,10000
3,802000,True,899784,16,8,Medicine,933
4,943000,True,1070819,14,29,Other,10000
1,342000,True,370986,7,15,Humanitarian,10000
5,927000,True,953590,22,23,Military,5200256
3,141000,True,167493,1,1,Military,495225
4,24000,False,18215,3,15,Humanitarian,10000
3,903000,True,929329,10,13,Military,184225
2,35000,True,41076,27,1,Medicine,7369
11,261000,False,136156,6,22,Medicine,234072
8,211000,True,209789,9,6,Other,370946
8,494000,False,461259,10,3,Military,495734
12,235000,True,265836,15,31,Humanitarian,339839
10,439000,False,284365,29,5,Medicine,245121
2,889000,True,1000364,27,22,Military,10000
4,936000,False,407784,28,15,Medicine,6100596
3,646000,True,604494,22,4,Other,420164
3,131000,False,128744,17,26,Other,1794
10,915000,True,862435,26,14,Humanitarian,185242
3,236000,True,238249,1,25,Other,10000
7,562000,True,632375,1,4,Military,10000
6,82000,True,81720,8,29,Medicine,10000
7,366000,True,382869,22,12,Other,399654
7,171000,False,139034,27,4,Humanitarian,10000
6,719000,True,805911,20,14,Other,10000
7,381000,True,384592,20,18,Humanitarian,10000
6,613000,True,575574,30,7,Other,10000
4,319000,True,308002,24,3,Humanitarian,10000
11,804000,True,682556,14,30,Other,10000
11,573000,True,604098,12,6,Medicine,10000
8,434000,True,466046,1,8,Humanitarian,10000
12,653000,True,603184,10,11,Humanitarian,277085
7,381000,False,33689,30,15,Humanitarian,399260
3,135000,True,166354,22,26,Military,7890
2,437000,True,413587,3,24,Other,4518536
9,383000,True,345989,25,24,Humanitarian,437157
1,612000,True,489667,14,8,Medicine,10000
1,929000,False,390916,20,27,Military,278131
5,136000,True,159621,2,7,Military,10000
2,184000,True,151127,5,3,Other,10000
4,887000,True,939798,21,27,Other,6298
2,963000,True,1079448,5,10,Medicine,116105
2,237000,False,22393,8,7,Military,3016
3,273000,True,243450,27,11,Humanitarian,10000
1,66000,True,70285,31,5,Military,10000
2,201000,True,194854,10,30,Medicine,10000
7,908000,False,241654,15,6,Other,10000
6,943000,True,885300,2,4,Other,302345
8,161000,False,42562,10,21,Military,10000
10,803000,True,846655,27,28,Military,8158
8,990000,True,907730,27,21,Military,5299
6,402000,True,337130,12,8,Other,411909
1,435000,True,412522,19,27,Military,10000
6,34000,True,36751,5,19,Humanitarian,10000
1,277000,True,267176,16,20,Humanitarian,10000
9,862000,False,167708,23,20,Medicine,1152184
11,488000,True,481576,17,6,Humanitarian,8675
7,208000,False,202456,8,27,Humanitarian,10000
8,312000,True,341548,18,20,Medicine,10000
9,261000,True,308053,24,27,Military,221388
2,659000,False,168457,11,7,Military,386777
1,261000,True,279476,5,4,Medicine,10000
12,898000,False,479900,26,10,Medicine,314866
11,971000,True,810401,22,10,Humanitarian,148424
2,820000,True,696446,6,13,Military,10000
4,156000,True,173898,16,19,Military,2260
10,372000,True,443564,27,23,Other,205331
3,457000,True,471730,12,20,Humanitarian,10000
4,450000,False,221994,5,27,Medicine,10000
1,216000,False,112324,10,11,Humanitarian,10000
10,36000,True,61710,4,9,Military,10000
10,59000,True,60008,6,2,Humanitarian,233436
10,300000,True,276231,18,22,Humanitarian,287128
5,560000,False,426940,11,24,Other,10000
9,849000,True,994644,27,22,Humanitarian,10000
1,153000,True,158936,21,11,Humanitarian,261442
1,967000,False,161524,6,10,Military,10000
12,972000,True,919541,18,20,Other,447929
5,589000,True,600553,20,21,Military,268571
5,651000,True,683834,25,26,Military,10000
9,18000,True,21204,17,3,Medicine,10000
1,786000,True,670385,26,19,Military,7673
6,610000,True,534165,1,26,Medicine,10000
5,643000,False,606702,3,27,Medicine,408311
7,543000,True,586383,30,25,Humanitarian,485702
8,644000,True,601388,8,22,Medicine,10000
9,442000,True,492545,4,8,Military,5065
6,987000,False,628930,31,26,Medicine,10000
2,843000,False,113771,27,15,Other,472959
7,33000,True,36915,5,22,Medicine,5834
2,914000,False,372798,28,21,Humanitarian,10000
1,706000,True,729202,31,7,Medicine,10000
5,629000,False,375833,28,9,Other,10000
11,241000,True,227222,26,12,Humanitarian,10000
6,281000,False,189531,16,23,Military,10000
12,63000,True,52501,31,2,Medicine,10000
11,701000,True,817093,29,27,Other,10000
10,342000,True,361943,24,28,Military,10000
10,205000,True,184600,31,16,Medicine,10000
1,579000,True,531450,13,31,Medicine,10000
5,927000,True,750307,19,18,Other,144978
10,68000,False,47513,31,3,Medicine,229523
10,199000,True,221689,1,3,Military,8311
6,10000,False,7109,17,29,Other,186167
9,639000,True,667216,24,27,Military,10000
7,104000,False,34499,10,14,Humanitarian,10000
8,265000,False,174788,18,28,Humanitarian,473812
1,711000,False,576423,22,2,Military,432780
5,854000,False,566389,10,20,Humanitarian,104042
5,588000,True,590819,24,26,Military,10000
11,662000,True,591710,1,26,Humanitarian,10000
3,95000,True,99785,8,29,Other,1159761
4,407000,True,358377,10,23,Other,10000
3,337000,True,384486,20,27,Humanitarian,10000
5,209000,True,251695,16,19,Military,157958
7,439000,True,436770,2,24,Other,9791468
2,506000,False,483786,22,27,Other,10000
6,934000,False,839757,5,31,Other,10000
8,234000,False,93293,15,17,Military,4915906
8,144000,True,152750,30,27,Medicine,10000
1,207000,True,247025,13,29,Other,10000
1,523000,True,627200,6,3,Military,10000
2,150000,True,145039,14,5,Medicine,10000
10,400000,True,356764,16,12,Humanitarian,350031
4,646000,True,565584,8,30,Other,2501
12,40000,False,34297,17,12,Humanitarian,10000
12,228000,True,253815,1,18,Medicine,275275
11,264000,True,262970,15,6,Medicine,160645
8,311000,True,318840,17,13,Other,175571
12,293000,False,2862,1,14,Military,5733973
11,954000,True,1057632,8,11,Military,10000
1,340000,False,20382,31,31,Military,5615318
6,546000,True,532681,11,22,Medicine,10000
1,141000,True,130355,11,17,Other,10000
4,8000,True,7022,19,1,Humanitarian,10000
5,741000,True,652783,12,25,Other,391835
9,204000,False,171557,13,12,Military,368533
5,606000,True,650698,13,16,Military,10000
6,598000,False,493883,14,24,Humanitarian,10000
12,434000,True,359072,8,22,Military,344147
11,238000,True,245130,23,6,Other,468390
6,714000,False,697235,11,4,Humanitarian,315014
5,564000,False,267910,24,31,Humanitarian,10000
4,996000,True,1019195,19,21,Military,10000
12,986000,False,891741,21,15,Humanitarian,9937
2,890000,True,785933,1,6,Other,452368
3,417000,True,374120,17,3,Other,10000
4,540000,True,475608,22,27,Humanitarian,9267925
10,802000,False,514574,14,31,Other,10000
12,550000,True,596465,15,12,Other,277193
3,655000,True,598184,23,30,Humanitarian,10000
11,51000,True,58727,24,25,Humanitarian,155790
7,809000,False,723409,26,25,Humanitarian,2299674
10,366000,False,133710,1,27,Other,10000
5,636000,True,637835,21,26,Military,10000
12,441000,True,473125,20,22,Military,10000
1,389000,False,340279,17,14,Medicine,170531
8,258000,False,245100,31,20,Humanitarian,10000
4,96000,False,27094,10,3,Humanitarian,10000
4,985000,True,1092853,22,2,Humanitarian,194796
7,717000,True,821867,28,4,Medicine,242565
4,988000,True,930821,27,17,Other,177001
12,971000,False,510328,5,8,Medicine,10000
10,55000,False,49280,13,2,Humanitarian,482892
9,860000,True,924265,21,30,Humanitarian,10000
2,958000,True,908305,21,6,Other,10000
9,593000,True,666600,10,3,Other,481311
5,46000,True,45452,19,4,Medicine,10000
2,982000,True,1000647,11,8,Other,253473
9,995000,True,1118931,25,29,Military,285450
4,329000,True,348757,13,6,Humanitarian,491990
10,46000,False,34932,30,5,Other,226306
7,945000,True,771697,20,17,Other,10000
11,999000,True,1019118,5,6,Military,10000
3,668000,False,98729,20,2,Medicine,10000
8,413000,True,343220,28,23,Humanitarian,6184
5,873000,True,934913,25,25,Other,439694
2,213000,True,196973,12,3,Military,10000
9,416000,False,115194,26,20,Medicine,10000
1,518000,True,479370,14,28,Medicine,318014
12,603000,False,489244,24,14,Military,5695
5,372000,True,389843,1,1,Military,9398
8,397000,True,423607,28,20,Medicine,10000
4,345000,True,294351,11,25,Medicine,9956
9,88000,True,123037,20,23,Military,161338
7,682000,True,645476,26,22,Medicine,10000
2,13000,False,11831,26,28,Other,10000
5,130000,False,68556,17,29,Medicine,383747
12,240000,True,278436,28,30,Humanitarian,172445
5,652000,False,526714,29,25,Humanitarian,10000
6,553000,True,610301,4,3,Humanitarian,10000
2,167000,False,106579,26,22,Other,9297686
11,754000,True,611651,29,10,Other,330017
5,630000,True,688353,5,6,Other,241348
7,641000,True,700824,7,30,Other,10000
10,58000,True,52574,17,12,Other,318041
7,707000,True,665057,26,25,Humanitarian,10000
2,423000,True,375640,17,28,Medicine,10000
6,451000,False,129544,20,12,Other,10000
10,468000,True,494856,21,22,Military,10000
12,613000,True,670216,20,21,Military,10000
7,32000,False,10559,24,8,Medicine,10000
8,854000,False,549301,11,11,Other,170970
10,684000,False,500832,27,7,Military,335192
12,113000,True,121201,27,13,Humanitarian,10000
3,296000,False,282528,25,3,Military,6711
10,837000,True,876487,13,15,Military,10000
9,361000,False,12734,25,31,Medicine,10000
4,130000,True,144418,17,18,Medicine,10000
8,765000,True,826150,12,12,Humanitarian,10000
12,107000,True,118387,7,24,Military,10000
2,83000,False,22667,23,9,Military,328567
12,455000,True,540781,12,14,Humanitarian,10000
4,537000,True,484912,6,30,Medicine,10000
8,464000,False,18706,23,21,Military,6799
9,536000,True,555665,27,30,Military,10000
4,914000,True,910899,5,14,Other,198448
9,158000,True,170250,8,10,Military,290015
3,359000,True,420999,27,24,Humanitarian,10000
4,72000,True,86185,16,29,Other,10000
12,294000,True,337851,9,28,Medicine,10000
9,733000,False,325545,19,2,Military,10000
2,969000,False,601740,29,8,Military,397395
8,741000,True,864728,13,12,Military,10000
7,21000,False,15926,10,31,Medicine,10000
9,42000,True,89550,24,26,Military,6634
9,795000,True,841279,1,1,Military,484354
9,864000,False,308265,13,28,Medicine,10000
2,173000,True,140330,26,19,Other,10000
1,163000,True,182687,26,21,Military,10000
10,928000,False,515959,15,28,Military,199825
4,45000,False,12356,17,6,Military,10000
3,785000,True,800052,7,8,Other,10000
8,348000,True,372265,17,20,Military,7741107
2,606000,False,210688,17,25,Military,409056
12,990000,True,968541,15,1,Medicine,10000
9,666000,True,546021,16,17,Medicine,10000
8,286000,True,324750,1,16,Medicine,10000
1,599000,True,694765,12,9,Humanitarian,4977286
10,535000,True,433994,12,23,Humanitarian,5361739
1,447000,False,49017,25,21,Medicine,10000
10,267000,True,268747,11,16,Military,10000
3,36000,False,10524,1,7,Medicine,10000
4,146000,True,193748,25,30,Military,1826
12,852000,True,864208,31,15,Humanitarian,10000
8,803000,True,658299,8,26,Medicine,155197
7,564000,True,676535,16,28,Humanitarian,10000
1,612000,False,389359,7,29,Other,10000
10,4000,True,4074,23,27,Other,10000
10,283000,True,261883,27,24,Medicine,209529
7,958000,True,966029,5,30,Other,10000
6,561000,False,284604,5,22,Other,10000
6,468000,False,179335,22,16,Military,10000
